x,y,mean,mode_1,mode_2,mode_3,mode_4,mode_5,mode_6,mode_7,mode_8,mode_9,mode_10
0.006000000052,0.01450000051,0.133216849,1.479571305e-05,0.0001037306378,2.59895629e-05,5.47277096e-05,0.0001435635177,1.176293281e-05,0.000139754935,-0.0003229722117,-0.0003607298158,-6.582603004e-07
0.006000000052,0.01600000076,0.1354427695,2.735710686e-05,0.000127533723,2.741992841e-05,7.308818292e-05,0.0001764617713,1.642386692e-05,0.0001732563438,8.861336923e-05,-4.813456919e-05,-2.48465111e-08
0.006000000052,0.01600000076,0.1353153065,2.74002825e-05,0.0001267250148,2.719668165e-05,7.26908514e-05,0.0001775942054,1.624930345e-05,0.0001743943772,8.713691464e-05,-4.873629598e-05,-2.584963959e-08
0.006000000052,0.01549999975,0.1345799029,2.290059754e-05,0.0001189016571,2.688398694e-05,6.652915712e-05,0.0001660366451,3.568310679e-05,5.616821514e-06,-0.0003006249711,-6.461834929e-05,-2.414279538e-07
0.006000000052,0.01700000092,0.137202388,3.838978224e-05,0.0001442867645,2.810648696e-05,8.768567848e-05,0.0002014740266,3.511562113e-05,6.426437042e-05,0.002056315492,0.001774349674,3.455169406e-06
0.006000000052,0.01649999991,0.1361822903,3.291136916e-05,0.0001350539407,2.764807602e-05,7.984127652e-05,0.0001875958192,4.860697474e-05,8.812577548e-05,7.657251561e-05,0.0001451545958,2.332134365e-07
0.006000000052,0.01800000109,0.1392316788,5.160993218e-05,0.0001616993894,2.894656849e-05,0.0001038673635,0.0002231125647,1.952046029e-05,0.0001042901254,0.0005505704274,0.0004834077081,9.332873486e-07
0.006000000052,0.01800000109,0.1391095862,5.161304166e-05,0.000161040711,2.890436059e-05,0.0001033867195,0.0002241693822,1.90526117e-05,0.0001053715777,0.0005494706742,0.0004824982441,9.314601761e-07
0.006000000052,0.01750000007,0.1380794272,4.501359038e-05,0.0001522082357,2.846839959e-05,9.536284268e-05,0.000213264865,-1.151466534e-06,-2.673165452e-05,0.0002059540573,0.0003772069948,6.175084997e-07
0.006000000052,0.01833333448,0.1399334118,5.6795223e-05,0.0001672686578,2.926071533e-05,0.0001100235316,0.0002323948501,1.292253926e-05,5.288491345e-05,0.0005834428933,0.0005926528646,1.099487535e-06
0.006000000052,0.001000000047,0.1263567254,-1.777535788e-07,4.445115289e-07,4.327243026e-07,4.240920246e-07,3.401989732e-06,-1.07273759e-05,-1.774012746e-06,1.535322383e-05,2.222805462e-06,9.564024567e-09
0.006000000052,0.001000000047,0.1263563514,-1.725603764e-07,4.436284102e-07,4.317057861e-07,4.213098843e-07,3.401214617e-06,-1.072490454e-05,-1.772407375e-06,1.534775029e-05,2.222015736e-06,1.194620996e-08
0.006000000052,0,0.1263300031,0,0,-0,-0,-0,0,0,0,-0,-0
0.006000000052,0.002000000095,0.1264269501,-6.05456952e-07,1.653041778e-06,1.482147087e-06,6.136553899e-07,2.145474303e-06,-1.202323378e-05,-3.147996738e-06,1.847531164e-05,1.736384767e-06,1.170686896e-08
0.006000000052,0.001333333319,0.1263789937,-3.157966792e-07,8.355890109e-07,8.015587006e-07,2.898914691e-07,-1.066290695e-06,-9.424343961e-07,-1.238272151e-06,2.445532717e-06,3.071398714e-08,2.500693408e-09
0.006000000052,0.003000000026,0.1265454546,-1.246876821e-06,3.77160541e-06,3.051622184e-06,1.040974557e-06,4.188719641e-06,2.35528614e-05,-3.724299614e-05,-2.344360848e-05,8.419617917e-05,1.047029409e-07
0.006000000052,0.003000000026,0.1265424356,-1.233989054e-06,3.734317278e-06,2.975802766e-06,5.841038186e-07,4.701958294e-06,-2.42446867e-05,-5.506170548e-06,3.673511814e-05,1.701002481e-06,2.147385469e-08
0.006000000052,0.002666666638,0.1265030503,-1.021268368e-06,3.030060132e-06,2.472577317e-06,7.898129912e-07,5.05991131e-06,-2.351135899e-05,-5.248125949e-06,3.540995632e-05,2.718842379e-06,2.158564104e-08
0.006000000052,0.00400000019,0.1267116994,-2.021596173e-06,6.820631079e-06,4.947164032e-06,1.355983988e-06,9.823934363e-06,8.471806627e-07,-4.150194739e-05,1.049034163e-05,8.601354929e-05,1.242979757e-07
0.006000000052,0.004499999806,0.1268224075,-2.42879069e-06,8.858272082e-06,6.130687447e-06,2.295607474e-06,1.464745923e-05,2.397636682e-05,0.0001445374647,0.0003211858703,7.829100636e-05,2.68045578e-07
0.006000000052,0.006000000052,0.1272356689,-3.664701693e-06,1.619926216e-05,9.903237017e-06,4.70054459e-06,2.16446406e-05,1.646143289e-05,6.790073339e-05,-0.001583312097,-0.001346330977,-2.635110919e-06
0.006000000052,0.00800000038,0.1279877841,-4.400027021e-06,2.95861423e-05,1.488954553e-05,1.015517414e-05,4.309285559e-05,3.022099976e-05,1.512492203e-05,0.0003591781743,0.0003515293521,6.590914978e-07
0.006000000052,0.00800000038,0.1279518962,-4.300644398e-06,2.92653415e-05,1.471929594e-05,1.009796367e-05,4.229248565e-05,1.893670013e-05,-1.819246321e-05,-0.001555753686,-0.001162225901,-2.370859345e-06
0.006000000052,0.007499999832,0.1277498782,-4.210562885e-06,2.566997082e-05,1.343265325e-05,8.092476084e-06,3.69899058e-05,-3.128780306e-05,-0.0001362470835,9.231153238e-05,0.0002740553877,4.23138068e-07
0.006000000052,0.008999999613,0.1284762681,-4.091215144e-06,3.793123235e-05,1.722361365e-05,1.350392215e-05,5.281731389e-05,-1.982244181e-05,4.250718504e-07,0.0004426476935,0.0003645039859,7.196045828e-07
